;ExperimentName;Subject;Session;Age;Clock.Information;Display.RefreshRate;Group;Handedness;Name;RandomSeed;SessionDate;SessionTime;Sex;Block;blocklist;blocklist.Cycle;blocklist.Sample;blocklistp;blocklistp.Cycle;blocklistp.Sample;practisexp;Procedure[Block];Running[Block];Trial;Accuracy;blank.DurationError;blank.OnsetDelay;blank.OnsetTime;changecorrect;changedetected;changetype;firstG;firstL;matrix1.ACC;matrix1.CRESP;matrix1.DurationError;matrix1.OnsetDelay;matrix1.OnsetTime;matrix1.RESP;matrix1.RT;matrix1.RTTime;Procedure[Trial];Rating;rating.ACC;rating.CRESP;rating.DurationError;rating.OnsetDelay;rating.OnsetTime;rating.RESP;rating.RT;rating.RTTime;Running[Trial];s1;s2;s3;s4;s5;s6;s7;s8;s9;secondG;sencondL;triallist;triallist.Cycle;triallist.Sample;triallistp;triallistp.Cycle;triallistp.Sample;x9;y9
116;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;115;1;1;2;2094667;7;7;L;A;Z;0;;0;7;2085363;{SPACE};8800;2094163;trialproc;7;0;;-999999;9;2094677;1;703;2095380;triallist;BMPs/Za.bmp;BMPs/Nh.bmp;BMPs/Ze.bmp;BMPs/An.bmp;BMPs/Ou.bmp;BMPs/Na.bmp;BMPs/Az.bmp;BMPs/Fk.bmp;BMPs/Au.bmp;A;U;753.0;1.0;115.0;;;;20;50
117;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;116;1;1;2;2104365;7;7;G;K;E;0;;0;6;2097937;{SPACE};5925;2103862;trialproc;7;0;;-999999;9;2104375;1;713;2105088;triallist;BMPs/Oh.bmp;BMPs/Za.bmp;BMPs/Um.bmp;BMPs/Zf.bmp;BMPs/Ah.bmp;BMPs/Nh.bmp;BMPs/Ke.bmp;BMPs/Ka.bmp;BMPs/Fe.bmp;F;E;945.0;1.0;116.0;;;;20;50
118;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;117;1;0;2;2125574;6;6;L;C;O;0;;0;6;2107997;{SPACE};17073;2125070;trialproc;6;0;;-999999;8;2125583;1;934;2126517;triallist;BMPs/Ka.bmp;BMPs/Ec.bmp;BMPs/Fc.bmp;BMPs/Ae.bmp;BMPs/Zo.bmp;BMPs/Co.bmp;BMPs/Hm.bmp;BMPs/Ko.bmp;BMPs/Ck.bmp;C;K;589.0;1.0;117.0;;;;29;73
119;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;118;1;1;2;2246705;3;3;L;M;F;0;;0;6;2239032;{SPACE};7169;2246201;trialproc;3;0;;-999999;9;2246715;1;1030;2247745;triallist;BMPs/Cz.bmp;BMPs/Na.bmp;BMPs/Mf.bmp;BMPs/Eu.bmp;BMPs/Nc.bmp;BMPs/Zu.bmp;BMPs/Kc.bmp;BMPs/Ec.bmp;BMPs/Ma.bmp;M;A;224.0;1.0;118.0;;;;80;50
120;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;119;1;1;3;2256996;6;6;L;H;F;0;;0;6;2250666;{SPACE};5825;2256491;trialproc;6;0;;-999999;11;2257008;1;1014;2258022;triallist;BMPs/Ho.bmp;BMPs/Fh.bmp;BMPs/Oz.bmp;BMPs/Mc.bmp;BMPs/Mn.bmp;BMPs/Hf.bmp;BMPs/Na.bmp;BMPs/Em.bmp;BMPs/Hm.bmp;H;M;645.0;1.0;119.0;;;;29;73
121;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;120;1;0;2;2268722;1;1;L;E;M;0;;0;6;2260853;{SPACE};7365;2268218;trialproc;1;0;;-999999;8;2268731;1;1126;2269857;triallist;BMPs/Em.bmp;BMPs/Zc.bmp;BMPs/Zh.bmp;BMPs/Um.bmp;BMPs/Kc.bmp;BMPs/Au.bmp;BMPs/Ce.bmp;BMPs/Mc.bmp;BMPs/Eu.bmp;E;U;707.0;1.0;120.0;;;;50;15
122;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;121;1;1;2;2282842;7;7;GL;N;M;0;;0;7;2272736;{SPACE};9602;2282338;trialproc;7;0;;-999999;9;2282852;1;1502;2284354;triallist;BMPs/Oa.bmp;BMPs/Ze.bmp;BMPs/Mz.bmp;BMPs/Ha.bmp;BMPs/Ua.bmp;BMPs/Ue.bmp;BMPs/Nm.bmp;BMPs/Fu.bmp;BMPs/Fo.bmp;F;O;367.0;1.0;121.0;;;;20;50
123;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;122;1;1;2;2299938;6;6;L;Z;N;0;;0;6;2287245;{SPACE};12190;2299435;trialproc;6;0;;-999999;9;2299948;1;955;2300903;triallist;BMPs/Nh.bmp;BMPs/Ha.bmp;BMPs/No.bmp;BMPs/Ze.bmp;BMPs/Ku.bmp;BMPs/Zn.bmp;BMPs/Ek.bmp;BMPs/Kh.bmp;BMPs/Zu.bmp;Z;U;708.0;1.0;122.0;;;;29;73
124;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;123;1;0;2;2322085;2;2;L;N;A;0;;0;6;2303540;{SPACE};18041;2321581;trialproc;2;0;;-999999;10;2322096;1;890;2322986;triallist;BMPs/Ek.bmp;BMPs/Na.bmp;BMPs/Zk.bmp;BMPs/Fh.bmp;BMPs/Um.bmp;BMPs/Az.bmp;BMPs/Fo.bmp;BMPs/Ha.bmp;BMPs/Nu.bmp;N;U;875.0;1.0;123.0;;;;71;28
125;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;124;1;1;2;2339979;4;4;GL;Z;F;0;;0;6;2325529;{SPACE};13946;2339475;trialproc;4;0;;-999999;8;2339988;1;1414;2341402;triallist;BMPs/Ca.bmp;BMPs/Oz.bmp;BMPs/Cu.bmp;BMPs/Zf.bmp;BMPs/Hz.bmp;BMPs/Ze.bmp;BMPs/On.bmp;BMPs/Nk.bmp;BMPs/Cn.bmp;C;N;289.0;1.0;124.0;;;;71;73
126;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;125;1;1;2;2356931;5;5;L;M;K;0;;0;7;2344350;{SPACE};12077;2356427;trialproc;5;0;;-999999;11;2356943;1;1032;2357975;triallist;BMPs/Oe.bmp;BMPs/Hu.bmp;BMPs/Ce.bmp;BMPs/Mn.bmp;BMPs/Mk.bmp;BMPs/Kc.bmp;BMPs/Fh.bmp;BMPs/Ma.bmp;BMPs/Me.bmp;M;E;590.0;1.0;125.0;;;;50;85
127;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;126;1;0;2;2364674;2;2;G;K;Z;0;;0;6;2361057;{SPACE};3113;2364170;trialproc;2;0;;-999999;8;2364683;1;1053;2365736;triallist;BMPs/Cm.bmp;BMPs/Kz.bmp;BMPs/Oh.bmp;BMPs/Cf.bmp;BMPs/Ke.bmp;BMPs/Um.bmp;BMPs/Fk.bmp;BMPs/Ae.bmp;BMPs/Hz.bmp;H;Z;689.0;1.0;126.0;;;;71;28
128;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;127;1;0;2;2372313;2;2;G;F;O;0;;0;6;2368834;{SPACE};2975;2371809;trialproc;2;0;;-999999;11;2372325;1;968;2373293;triallist;BMPs/Oe.bmp;BMPs/Fo.bmp;BMPs/Kc.bmp;BMPs/Uh.bmp;BMPs/Mo.bmp;BMPs/Ua.bmp;BMPs/Ko.bmp;BMPs/Ek.bmp;BMPs/Ho.bmp;H;O;648.0;1.0;127.0;;;;71;28
129;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;128;1;1;2;2388679;5;5;L;A;Z;0;;0;6;2376879;{SPACE};11296;2388175;trialproc;5;0;;-999999;8;2388688;1;970;2389658;triallist;BMPs/Fa.bmp;BMPs/Nf.bmp;BMPs/Fc.bmp;BMPs/Ao.bmp;BMPs/Az.bmp;BMPs/Ok.bmp;BMPs/Cn.bmp;BMPs/Ou.bmp;BMPs/Am.bmp;A;M;443.0;1.0;128.0;;;;50;85
130;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;129;1;1;2;2408216;2;2;L;F;M;0;;0;6;2392510;{SPACE};15202;2407712;trialproc;2;0;;-999999;9;2408226;1;1136;2409362;triallist;BMPs/Zk.bmp;BMPs/Fm.bmp;BMPs/Nh.bmp;BMPs/Nz.bmp;BMPs/Nu.bmp;BMPs/Om.bmp;BMPs/Ah.bmp;BMPs/Zn.bmp;BMPs/Fz.bmp;F;Z;813.0;1.0;129.0;;;;71;28
131;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;130;1;0;3;2418675;7;7;G;A;E;0;;0;6;2412432;{SPACE};5738;2418170;trialproc;7;0;;-999999;12;2418688;1;924;2419612;triallist;BMPs/Hk.bmp;BMPs/En.bmp;BMPs/Eo.bmp;BMPs/Nk.bmp;BMPs/Mc.bmp;BMPs/Ac.bmp;BMPs/Ae.bmp;BMPs/Za.bmp;BMPs/Ze.bmp;Z;E;324.0;1.0;130.0;;;;20;50
132;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;131;1;0;2;2425980;3;3;G;E;O;0;;0;6;2422566;{SPACE};2910;2425476;trialproc;3;0;;-999999;8;2425989;1;1043;2427032;triallist;BMPs/Uf.bmp;BMPs/Um.bmp;BMPs/Eo.bmp;BMPs/Ec.bmp;BMPs/Oa.bmp;BMPs/Ua.bmp;BMPs/Mh.bmp;BMPs/Fo.bmp;BMPs/Mo.bmp;M;O;520.0;1.0;131.0;;;;80;50
133;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;132;1;0;2;2439165;5;5;G;K;C;0;;0;6;2430330;{SPACE};8331;2438661;trialproc;5;0;;-999999;8;2439174;1;941;2440115;triallist;BMPs/Uo.bmp;BMPs/Em.bmp;BMPs/Za.bmp;BMPs/Ko.bmp;BMPs/Kc.bmp;BMPs/Ck.bmp;BMPs/Fa.bmp;BMPs/Fu.bmp;BMPs/Ec.bmp;E;C;818.0;1.0;132.0;;;;50;85
134;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;133;1;0;2;2449131;7;7;G;H;A;0;;0;6;2443101;{SPACE};5526;2448627;trialproc;7;0;;-999999;9;2449141;1;1083;2450224;triallist;BMPs/Em.bmp;BMPs/He.bmp;BMPs/Hf.bmp;BMPs/Um.bmp;BMPs/Uo.bmp;BMPs/Az.bmp;BMPs/Ha.bmp;BMPs/Oh.bmp;BMPs/Ka.bmp;K;A;704.0;1.0;133.0;;;;20;50
135;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;134;1;1;1;2458552;4;4;G;E;A;0;;0;7;2453643;{SPACE};4406;2458049;trialproc;4;0;;-999999;12;2458565;1;1014;2459579;triallist;BMPs/Mz.bmp;BMPs/Oc.bmp;BMPs/Oe.bmp;BMPs/Ea.bmp;BMPs/Ch.bmp;BMPs/Me.bmp;BMPs/Fu.bmp;BMPs/Ek.bmp;BMPs/Ka.bmp;K;A;656.0;1.0;134.0;;;;71;73
136;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;135;1;0;2;2469840;7;7;G;F;K;0;;0;6;2462541;{SPACE};6795;2469336;trialproc;7;0;;-999999;9;2469850;1;862;2470712;triallist;BMPs/Cz.bmp;BMPs/Za.bmp;BMPs/Mh.bmp;BMPs/Hz.bmp;BMPs/Fz.bmp;BMPs/Nz.bmp;BMPs/Fk.bmp;BMPs/Ea.bmp;BMPs/Ck.bmp;C;K;587.0;1.0;135.0;;;;20;50
137;Hierarchical-CB-8-CIRCLE_v5;4;1;25;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">112653669454</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-05-15T19:24:13Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";0.0;1;diestro;Vicky;986555523;05-15-2017;21:24:13;mujer;2;1.0;1.0;1.0;;;;experimental;blockproc;blocklist;136;1;0;2;2488099;2;2;L;C;F;0;;0;6;2473668;{SPACE};13927;2487595;trialproc;2;0;;-999999;9;2488109;1;762;2488871;triallist;BMPs/En.bmp;BMPs/Cf.bmp;BMPs/Uc.bmp;BMPs/Mo.bmp;BMPs/Oe.bmp;BMPs/Ch.bmp;BMPs/Fm.bmp;BMPs/Nc.bmp;BMPs/Ca.bmp;C;A;687.0;1.0;136.0;;;;71;28
